manifestation_id	name
731	COMEDIE
731	Personnes
731	Malvente Pere de Bononte 2 (de Sanger François 2
731	Imprudence 2 (Gramon Benoît 2
731	Megadore Cordonnier 2 (Vernimmen Philippe 2
731	Curculio Cordonnier 2 (de Schodt Bernard 2
731	Mr. Chepel  Hôte 2 (Goetgheluck Jaques 2
731	Clittere, Porteur de lettres 2 (Canens Pierre 2
731	Capitaine 2 (vande Walle Cornille 2
731	Clitiphon, Valet de Malvente 2 (Florisoone Pierre 2
731	Lafleur, Valet de Malvente 2 (Olieu Piere 2
731	Quatre Soldats 2
731	Bononte, fils de Malvente 2 (de Broer Pierre 2
731	Octave, sous le nom de Viseppe 2 (Waryn Jean 2
731	Valere sous le nom de Psendele  2 (Lannoy Jean 2
731	Caron Batelier, 2 (Baillaert Winnoc 2
731	Mr. Musquetaire Usurier 2 (Vernimmen Philippe 2
731	Mr. Delaflesse, Marchand de Vin 2 (de Schodt Bernard 2
731	Mr. Leon Boucher, 2 (Canens Pierre 2
731	Rosmarin, Valet de Bononte 2 (Banraet Joseph-Xav. 2
731	Dromule 2 (Lannoy Jean 2
731	Quatre Cordonniers.2
732	Manasses.
732	(Baäl).
732	Isaïas.
732	Standtvastigheyt.
732	Rechtveerdigheyt.
732	Merodach, Koninck van Babilonien.
732	Tooveraers.
741	Antiochus.
741	Eleazarus, Judaeus.
741	Simon, Judaeus.
741	Athenobius, Graecus.
741	Eubulus, Graecus.
741	Lysias, Antiochi à Secretis.
741	Cephalus., Polemarchus
741	Andronicus.
741	Heliodora, Uxor Andronici.
741	Narses, Filius Andronici.
741	Menelaus, Andronici Familiaris.
741	Lysimachus, Menelai Frater.
741	Eliphaz, Belli Dux.
741	Gorgias, Aulae Praefectus.
741	Epilogus.
742	Menedemus, Herus.
742	Phidippus, Frater Menedemi.
742	Pamphilus, Filius Menedemi.
742	Phaedria, Filius Menedemi.
742	Davus, Servus Menedemi.
742	Syrus, Servus Menedemi.
742	Sosia, Servus Menedemi.
742	Medicus.
742	Apothecarius.
742	Phormio, Parasitus.
742	Abram-Levi, Judaeus.
742	Savata, Magus.
742	Asmodaeus, Daemon.
742	Beelzebub, Daemon.
746	Maria Magdalena.
746	Maria Jacobi.
746	Maria Salome.
746	Gabriel Angelus.
746	Gillo & Casca, Romani milites.
746	D. Maria mater Domini.
746	Joannes.
746	Lucas.
746	Cleophus.
746	Christus apparens.
746	Caiphas.
746	Amos.
746	Petrus.
746	Barptolomaeus.
746	Philippus.
746	Jacobus Justus.
746	Thomas.
746	Nathanael.
746	Osias.
746	Syba, seruus sacerdotis.
767	Asam, Turcarum Imperator.
767	Amurat, Filius Asam.
767	Nicomates, Frater Asam.
767	Diogenes, Romanorum Imperator.
767	Constantinus, Filius Diogenis.
767	Nicephorus, Dux Militum.
768	Menedemus, Pater Philoaeni.
768	Glycephagus, Filius Menedemi.
768	Cacocrates, Ergastuli custos.
768	Cantarides, Caupo.
768	Blandulus & Trochilus & Pamphilus & Pemmalus, Pueri.
768	Philoaenus, Filius Menedemi.
768	Bromphilus & Cadicenus & Brechepotus, Parasiti Philoaeni.
768	Ametuus & Aneschinus & Achalinus & Ibristes, Platearii.
768	Umbrae.
768	Sosia, Servus Menedemi.
768	Davus, Servus Menedemi.
768	Mastizolus, Servus Cacotratis.
824	Pintelaer, Dronkaert (Gerardus Van Wangen).
824	Balten, Schilder (Everardus Sluyter).
824	Don Carlos, Quacksalver (Joannes Van Oppy).
824	Jappen, Belleman (Joannes de Beunie).
824	Misipipi, Vrouw van Pintelaer (Franciscus Willaert).
824	Hans Plavey, Sterrekyker (Antonius Bosschaert).
824	Beyken, Gebuervrouw (Johannes Vanlerius).
824	Hans Klippel, Gebuer (Michaël Costermans).
824	Toontje, & Jantje, & Claesje, } Neven van Pintelaer (Jacobus van Oppy, & Joannes Kockx, & Carolus De Mendiëta).
859	Mithridates, Xerxis Cubicularius.
859	Etc.
909	Chremes.
909	Clitipho Fil. Chrem.
909	Ctesipho Fil. Chrem.
909	Nigranio, & Geta, & Syrus, & Byrrhia, & Drollio, Serv. Chrem.
909	Menedemus Frat. Chrem.
909	Purgantius Med.
909	Phidippus Apoth.
909	Bombomachides Cent.
909	Phormio Paras.
909	Menalcas Rust.
909	Poldrinus Rust.
954	Mago servolus.
954	Ioseph oeconomus.
954	Sephirah matrona.
954	Potiphar herus, praefectus satellitum regiorum, ut qui etiam praefuerit, tum carceri, tum ipsi praefecto carceris, ut videre est Genesis. 40.
954	Lorarii.
954	Puer.
954	Hanno pocillator regius.
954	Gulussa carcerarius.
955	Mago servus.
955	Ioseph oeconomus.
955	Sephirah matrona.
955	Potiphar herus, praefectus satellitum regiorum, ut qui etiam praefuerit, tum carceri, tum ipsi praefecto carceris, ut videre est Genesis. 40.
955	Lorarij.
955	Puer.
955	Hanno pocillator regius.
955	Gulussa carcerarius.
957	Prologus.
957	Eumenius senex.
957	Diaboli duo
957	Lorarii quatuor
957	Philaetius, filius senior
957	Margaenium
957	Asotus, filius iunior
957	Planesium    
957	meretrices
957	Comasta
957	Ancilla
957	Daetrus
957	servi nequam
957	Colax, parasitus
957	Merimnus
957	Paegnium, puer Asoti
957	Tribonius
957	Peregrinus Milesius
957	Thryptus   
957	Cometa
957	servi frugi
957	Chorus ex pueris et puellulis.
968	Mago servulus.
968	Ioseph oeconomus.
968	Sephirah matrona.
968	Potiphar herus, praefectus satellitum regiorum, ut qui etiam praefuerit, tum carceri, tum ipsi praefecto carceris, ut videre est Genesis. 40.
968	Lorarii.
968	Puer.
968	Hanno pocillator regius.
968	Gulussa carcerarius.
975	Prologus.
975	Laemargus.
975	Tryphera.
975	Oeconomus.
975	Daetrus.
975	Daemones.
975	Thraso.
975	Cynopa.
975	Merimnus cum 4. fratribus.
975	Ancilla.
975	Diaboli duo.
975	Lazarus.
975	Abraham.
975	Typhlus.
975	Bronchus.
975	Molobrus cum puero.
975	Angeli tres.
975	Chorus ex pueris & puellis.
979	Mago seruus.
979	Ioseph oeconomus.
979	Sephira hera.
979	Potiphar herus, praefectus satellitum regiorum: vt qui etiam praefuerit, tum carceri, tum ipsi praefecto carceris, ut videre est Gene. 40. praesertim in Hebraeo, & 41.
979	Lorarii.
979	Puer carcerarii.
979	Hanno pocillator regius.
979	Gvlvssa carcerarius.
984	Iesus.
984	Chorus Iudaearum mulierum.
984	Petrus.
984	Pontius Pilatus.
984	Caiaphas.
984	Iudas.
984	Turba Iudaeorum.
984	Nuntius prior.
984	Nuntius alter.
984	Chorus Romanorum militum.
984	Iosephus Arimathensis. 
984	Nicodemus.
984	Iohannes.
984	Maria Mater Iesu.
988	Jesus.
988	Chorus Judaearum mulierum.
988	Petrus.
988	Pontius Pilatus.
988	Caïphas.
988	Judas.
988	Turba Judaeorum.
988	Nuntius prior.
988	Nuntius alter.
988	Chorus Romanorum militum.
988	Josephus Arimathensis. 
988	Nicodemus.
988	Johannes.
988	Maria Mater Jesu.
989	Iesus.
989	Chorus Iudaearum mulierum.
989	Petrus.
989	Pontius Pilatus.
989	Caïaphas.
989	Iudas.
989	Turba Iudaeorum.
989	Nuntius prior.
989	Chorus Romanorum militum.
989	Iosaphus Arimathensis.
989	Nicodemus.
989	Ioannes.
989	Maria Mater Iesus.
990	Iosephus, qui & Sophompaneas.
990	Chorus Aethiopissarum.
990	Ramses curator domus Sophompaneae.
990	Iudas, & Ruben, } fratres Iosephi.
990	Nuntius.
990	Simeon, & Benjamin, } fratres Iosephi.
990	Pharao Aegypti rex.
990	Mutae personae:
990	Manasses Josephi filius.
990	Comites & satellites Josephi. Item Regis.
990	Fratres alii septem Josephi.
999	Iuppiter.
999	Mercurius.
999	Apollo.
999	Minerva.
999	Demus.
999	Didascalus.
999	Antisilenus.
1000	Prologus cum Moro.
1000	Aluta uxor.
1000	Heino maritus.
1000	Spermologus parasitus.
1000	Harpax scurra.
1000	Tolmesia caupona.
1000	Ancilla cauponae.
1000	Paedium puer.
1000	Dromellus servus.
1000	Mistotus sacrificus.
1000	Grex seu epilogus.
1000	Chorus Mimallonum.
1000	Bacchus persona muta.
1000	Tribules personae mutae.
1001	Prologus cum Morione.
1001	Philotecnium mater.
1001	Cacolalia mater.
1001	Dyscolus scholasticus.
1001	Clopicus scholasticus.
1001	Aristippus didascalus cum discipulo.
1001	Bromius caupo.
1001	Melancia ancilla.
1001	Dromella ancilla.
1001	Gaulus leno.
1001	Labrax leno.
1001	Iudex.
1001	Pompus nuncius.
1001	Lorarij duo.
1001	Lorcaballus diabolus.
1001	Marlocappus diabolus.
1001	Chorus ex Aristippicae scholae auditoribus.
1002	Iosephus qui & Sophompaneas.
1002	Chorus Aethiopissarum.
1002	Ramses curator domus Sophompaneae.
1002	Iudas & Ruben } fratres Iosephi.
1002	Nuntius.
1002	Simeon & Benjamin } fratres Iosephi.
1002	Pharao Aegypti rex.
1002	Mutae personae:
1002	Manasses Iosephi filius.
1002	Comites & satellites Iosephi.
1002	Fratres alii septem Iosephi.
1004	Maria Graeca.
1004	Voluptas.
1004	Melicerta.
1004	Senex.
1004	Executor Sententiae.
1004	Nuncius.
1004	Fides conjugalis.
1004	Chorus.
1005	Umbra Cunimundi.
1005	Rosimunda.
1005	Diletta.
1005	Helmiges.
1005	Nobilis.
1005	Satellites.
1005	Umbra Alboïni.
1005	Longinus.
1005	Senex.
1005	Chorus.
1007	Iesus Christus dominus noster.
1007	Chorus Iudaearum mulierum.
1007	Petrus apostolus.
1007	Pontius Pilatus Iudaeae procurator.
1007	Caïaphas pontifex maximus.
1007	Iudas Iscariotes.
1007	Turba Iudaeorum.
1007	Nuntius prior.
1007	Nuntius alter.
1007	Chorus militum Romanorum.
1007	Iosephus Arimathensis senator. 
1007	Nicodemus senator.
1007	Iohannes apostolus.
1007	Maria mater Iesu.
1044	Achas  (Fruytiers Iacobus)
1044	Euphrosina, Mater Achæ  (Charlier Henricus)
1044	Plutilo, Frater Eugenii  (van Haecht Carolus)
1044	Magirotti Histrio  (Siré Andreas)
1044	Dodo, puer  (Steenacker Petrus)
1044	Stivelius, puer  (Stuynmeulen Norber.)
1044	Catissus  (Jamaer Ioannes)
1044	Stephanio, servus Eugenii  (Vlemmincx Guilielmus)
1044	Parmeno, servus Eugenii  (Van Hasselt Christianus)
1044	Eugenius, Achæ Pater  (Pennincx Ioannes ranciscus)
1044	Cosmander, amicus Eugenii  (Wapenart Iacobus Philippus)
1044	Galerio, Plutilonis Filius  (De Vos Ioannes Gulielmus)
1044	Cacogenes, Puer  (de Bay Iosephus Bertrandus)
1044	Cratinus, Puer  (Vapé Nicolaeus)
1044	Hurtado, Puer  (Wielans Ioannes)
1044	Perez, Puer  (La Force Ioannes Baptista)
1044	Furius, Mendicus  (van Hassel Christianus)
1044	Irussa, mendicus  (Pens Ioannes)
1098	Prologus, David, Bethsabea, Nathan, Nobiles, Nuntius, Chori, Galathea, Amarillis, Pamphila, Ioab, Gad, Invidia, Angelus tutelaris, Nemesis, Divina Iustitia, Clementia Divina, Timor, Mors, Furiae, Satyrus, Anus, Sartor, Astrologus, Bubulcus, Aegri, Desperabundus, Epilogus.
1105	Impietas.
1105	Machiavellus.
1105	Chorus Bacchicus.
1105	Atheus Machiavellista.
1105	Convivae Quatuor.
1105	Fures Duo.
1105	Famuli.
1105	Mortuus.
1106	Pelargus, Pater.
1107	Pelargus, Pater.
1107	Eubulus, is patri est à consilijs.
1107	Acolastus. filius prodigus.
1107	Philautus, Hic filio est à consilijs.
1107	Pamphagus, Parasitus.
1107	Pantolabus, Scurra.
1107	Sannio, Leno.
1107	Syrus, Lenonis seruus.
1107	Bromia, Lenonis ancilla.
1107	Lais, Meretrix.
1107	Syra, Laidis pedissequa.
1107	Chremes, Rusticus.
1128	Noemi vetula.
1128	Orpha, & Ruth, } Viduae admodum iuvenculae.
1128	Attabas.
1128	Numenius.
1128	Eudulus.
1128	Lerna.
1128	Philoponus.
1128	Loedorus.
1128	Boos.
1128	Misobigamus.
1128	Thaltybius.
1128	Eutrapelus, & Prodicus, & Philopolites, } Quibus accedent septem seniores.
1129	Noemi vetula.
1129	Orpha, & Ruth, } Viduae admodum iuvenculae.
1129	Attabas.
1129	Numenius.
1129	Eudulus.
1129	Lerna.
1129	Philoponus.
1129	Loedorus.
1129	Boos.
1129	Misobigamus.
1129	Thaltybius.
1129	Eutrapelus, & Prodicus, & Philopolites, } Quibus accedent septem seniores.
1130	Pelargus, Pater.
1130	Eubulus, is patri est à consilijs.
1130	Acolastus. filius prodigus.
1130	Philautus, Hic filio est à consilijs.
1130	Pamphagus, Parasitus.
1130	Pantolabus, Scurra.
1130	Sannio, Leno.
1130	Syrus, Lenonis seruus.
1130	Bromia, Lenonis ancilla.
1130	Lais, Meretrix.
1130	Syra, Laidis pedissequa.
1130	Chremes, Rusticus.
1132	Prologus.
1132	Georgus maritus.
1132	Andrisca uxor.
1132	Byrsocopus maritus.
1132	Porna uxor.
1132	Hieronymu sacrificus.
1132	Caupo.
1132	Ponus seruus.
1132	Paedifica ancilla.
1132	Puer coriarij.
1132	Chorus Bacchidum.
1132	Alius chorus puerorum.
1133	Prologus.
1133	Hecastus, maritus.
1133	Epicuria, uxor.
1133	Philocrates, filius.
1133	Philomathes, filius.
1133	Philoponus, servus.
1133	Panocnus, servus.
1133	Oeconomus, libertus.
1133	Daetrus, coquus.
1133	Ancillae duae.
1133	Nomodidascalus, legatus.
1133	Puer legati.
1133	Daemones cum duobus amicis.
1133	Syngenes cum duobus cognatis.
1133	Mors, larva taeterrima.
1133	Satan, diabolus.
1133	Acolytus.
1133	Hieronymus, pastor.
1133	Virtus, persona feminea.
1133	Fides, persona feminea.
1133	Plutus, ex arca loquens.
1133	Chorus ex tribus pueris et tribus puellis familiae.
1134	Prologus.
1134	Potiphar, & Aegla } coniuges.
1134	Ioseph hebraeus.
1134	Agne, & Catharis } ancillae.
1134	Asenath, filia.
1134	Phronimus, & Pistos } servi.
1134	Stratophilus & Eupolemus } milites.
1134	Desmophylax.
1134	Hyperetes cum suo collega Apotomo.
1134	Sitocopus, & Oenochous } vincti.
1134	Rex Parho.
1134	Sapientes 4.
1134	Thaltibius praeco.
1134	A consiliis 4.
1134	Tibicines 4.
1134	Grex.
1135	Prologus.
1135	Georgus maritus.
1135	Andrisca uxor.
1135	Byrsocopus maritus.
1135	Porna uxor.
1135	Hieronymus sacrificus.
1135	Caupo.
1135	Ponus seruus.
1135	Paedisca ancilla.
1135	Puer coriarij.
1135	Chorus Bacchidum.
1135	Alius chorus puerorum.
1136	Dunstan.
1136	Asmodé.
1136	Sariël.
1136	De Engel.
1136	Astaroth.
1173	Divina Providentia.
1173	Ambrosius puer.
1173	Nobilitas.
1173	Sapientia.
1173	Virtus.
1173	Timor Domini.
1173	Sapientia Divina.
1173	Pallas.
1173	Sapientia mundi.
1173	Ambrosius juvenis.
1173	Mediolanum.
1173	Nobilitas Christiana.
1173	Bruga.
1173	Franconatus.
1173	Genius Roberti.
1174	Manasses, Koningh van Iuda.
1174	Merodach, Koningh van Babylonien.
1197	Megadorus, Manichæus  (Franciscus Durée)
1197	Phædria, Megad. filius  (Jacobus van Loo)
1197	Libellio  (Joannes Heyse)
1197	Gnato, Parafitus  (Joannes Baptista de Wilde)
1197	Pseudolus Medag. servi  (Ægidius Blommaert)
1197	Dromo Medag. servi  (Carolus L'epée)
1197	Nicobulus Megad. fr. (Joannes Cornelius Walckiers)
1197	Phaniscus, homo vafer  (Stephanus Maelcamp)
1197	Davus Nicob. servi  (Antonius van Bouchaut)
1197	Sosia, Nicob. servi  (Joannes van Landegem)
1197	Sanga, Oenopolæ servus  (Jacobus Molyn)
1197	Sceledrus, Lanionis serv.  (Michael Maes)
1212	Jacob.
1212	Ruben.
1212	Judas.
1212	Benjamin.
1212	Levi.
1212	Aser.
1212	Filioli Rubeni:
1212	Henoch.
1212	Phallu.
1219	Morosophus, Rustico-philosophus.
1219	Toxillus, servus Morosophi.
1219	Tyndarus, Braxator.
1219	Cylindrus, Lanio.
1219	Stompax.
1219	Ardelio.
1219	Stropiades.
1219	Dordalus, Praeceptor.
1219	Tranio, servus Dordali.
1219	Agorastes, Advocatus.
1219	Menedorus, Bubulcus.
1219	Stratocles.
1219	Simplicius.
1219	Asconius.
1230	Philippus Macedoniae Rex.
1230	Demetrius & Perseus, Eius Filii.
1230	Perdiccas, Patruus Demetrii.
1230	Arsamus Socer, vel Socerus Philippi.
1230	Alexandra, Neptis Arsami.
1230	Mandana, Consobrina Alexandrae.
1230	Caricles & Melindus, Affines Demetrio.
1230	Cleander & Taxilus, Conjurati cum Perseo in Demetrium.
1230	Astaspes & Megabasus, Regi à Consiliis.
1230	Turba Nobilium.
1230	Genii.
1230	Invidia, Furiae, Personae mutae.
1303	Prologus cum Moro.
1303	Aluta uxor.
1303	Heino maritus.
1303	Spermologus parasitus.
1303	Harpax scurra.
1303	Tolmesia caupona.
1303	Ancilla cauponae.
1303	Paedium puer.
1303	Dromellus servus.
1303	Mistotus sacrificus.
1303	Grex seu epilogus.
1303	Chorus Mimallonum.
1303	Bacchus persona muta.
1303	Tribules personae mutae.
1304	Prologus cum Morione.
1304	Philotecnium mater.
1304	Cacolalia mater.
1304	Dyscolus scholasticus.
1304	Clopicus scholasticus.
1304	Aristippus didascalus. cum discipulo.
1304	Gaulus leno.
1304	Labrax leno.
1304	Iudex.
1304	Pompus nuncius.
1304	Lorarij duo.
1304	Lorcaballus diabolus.
1304	Marlocappus diabolus.
1304	Bromius caupo.
1304	Melancia ancilla.
1304	Dromella ancilla.
1304	Chorus ex Aristippicae scholae auditoribus.
1317	Augustus Caesar.
1317	Attilius, Archithalassus.
1317	Camillus, Aulae Praefectus.
1317	Messala & Aemilius & Servilius & Albinus, Belli Duces.
1317	Adiatorix, Tetrarcha Galatiae.
1317	Dytentus, Filius ejus natu major.
1317	Perseus, Filius natu minor.
1317	Gordianus & Gracchus & Germanicus, Belli Duces.
1318	Pyrgopolinices, Miles Gloriosus.
1318	Nicobulus, ejus Frater.
1318	Gnato & Peniculus, Parasiti.
1318	Pamphilus, Pyrgopolinicis Filius.
1318	Sosia, ejusdem [sc. Pamphili] servus.
1318	Lyconides.
1318	Alcesimus.
1318	Phaniscus.
1318	Hegesippus, Miles.
1318	Chrysaldus & Marphurius, Philosophi.
1318	Cleomachus, Subornatus Dux.
1318	Medici subornati.
1318	Subornati Legati è Turcia.
1318	Subornati milites.
1318	Cytharaedus.
1319	Sennacherib, Rex Assyriorum.
1319	Rebla, Uxor Sennacherib.
1319	Asarhaddon, filius Sennacherib ex Rebla.
1319	Adramelech & Sarasar, Filii Sennacherib.
1319	Proceres.
1321	Josue Prince van Israel  (Behaegel Hieronymus)
1321	Achan  (Useel Petrus)
1321	Hiram  (Sennesael Jaoobus)
1321	Jaddi  (Baert Josephus)
1321	Bespieders  (vande Walle Leonardus)
1321	(vander Meersch Ludovicus)
1321	(Spetebroot Petrus)
1321	Eleazarus, Oppersten Priester  (Liebaert Ignatius)
1321	Asaneth, Huysvrauwe van Achan  (Bubbe Petrus)
1321	Edellieden  (de Coussemaker Ludovicus)
1321	(vander Helle Joannes Baptista)
1321	(Craye Joannes Baptista)
1321	(Sennesael Carolus)
1321	(Mazeman Albertus)
1321	(de Thoor Benedictus)
1324	Drollio, Philosooph  (du Jardin Dominicus 3
1324	Curcullio, knecht van Drollio  (Flahault Hubertus 
1324	(de Schodt Carolus 
1324	(Portier Isaacus 
1324	(Lamps Joannes 3
1324	Apoteker  (Godtschalck Jacobus 3
1324	Opghemaeckt Volck  (Liebaert Ignatius 
1324	(de Cloux 3Petrus 
1324	(Houcke Petrus 
1324	(du Chasteau Philippus 
1324	(vander Meersch Jacobus 
1324	(Behagel Philippus 
1324	(Flaheel Joannes Baptista)
1327	Mauritius Orientis Imperator  (Josephus de Vulder)
1327	Justinus Filii Mauritii  (Jacobus de Gheus)
1327	Tiberius Filii Mauritii  (Petrus la Beruriere)
1327	Amyntas Cæsari à secretis  (Jacobus David)
1327	Phocas Militiæ Præfectus  (Jacobus de Heems)
1327	Philippicus Cæsari à Confiliis  (Jacobus vanden Berghe)
1327	Cassander Equitum Dux  (Jacobus d' Allaeys)
1327	Charilus Tribunus Militum  (Judocus Oogheblat)
1327	Herodianus Magus  (Andreas Cardinael)
1327	Comoedia:
1327	Thanatophobus Mercator  (Jacobus vanden Berghe)
1327	Pamphilus Thanatophobi Filii  (Jacobus d' Allaeys)
1327	Charinus Thanatophobi Filii  (Jacobus David)
1327	Lucrio Servi Thanatophobi  (Jacobus de Gheus)
1327	Grunnio Servi Thanatophobi  (Petrus la Beruriere)
1327	Menedemus Thanatophobi Frater  (Judocus Oogheblat)
1327	Smerulus Subornati medici  (Josephus de Vulder)
1327	Corognas Subornati medici  (Jacobus de Heems)
1327	Bubulus Astrologus  (Georgius Verquaille)
1327	Scombrio Magus  (Andreas Cardinael)
1330	Angelus (Benedictus Maene)
1330	Philagius Landelini Pædagog. (Cornelus Beselaere)
1330	Landelinus (Joannes Baptista de Gheus)
1330	Vespelio Landel. Socii (Franciscus vander Stichele)
1330	Cacogenes Landel. Socii (Franciscus de Wavrans)
1330	Pseudolus Landel. Socii (Philippus Darmy)
1330	Demipho Philagii amicus (Joannes Baselees)
1330	Davus Pelagii Servi. (Franciscus Comyn)
1330	Sosia Pelagii Servi. (Hyachintus vander Meersch)
1330	Congrio Caupo (Franciscus Joets)
1330	Smallio Congrionis Servus (Michaël Ramaut)
1330	Mopsus (Ludovicus de Madts)
1330	Menalcas (Jacobus van Daele)
1330	Coridon (Jacobus Verpoort)
1330	Melibæus (Cornelius de Smet)
1330	Toxilus (Michaël Ramaut)
1330	Lycidas (Carolus Tartaex)
1331	Achior (Ludovicus Schapelinck)
1331	Nachor, Achioris Filius (Franciscus, vander Verre)
1331	Sihor, Achioris Filius (Franciscus Iweins)
1331	Doeg (Franciscus Walhove)
1331	Eliel (Petrus de le Pouve)
1331	Ezriel (Petrus Walweyn)
1331	Dan (Carolus Mesdagh)
1331	Ozias, Urbis Bethul: Praef. (Joannes Baptista de Gheus)
1331	Nathan, Sacerdos (Jacobus, vander Beke)
1331	Misael, Senior (Jacobus Mombinos)
1331	Saphat, Senior (Carolus Wierlinckhove)
1331	Sadoc, Senior (Balthasar Touchart)
1331	Ariel, Nuntius (Cornelius Becelare)
1333	Achior (Ludovicus Schapelinck)
1333	Nachor, Achioris Filius (Franciscus, vander Verre)
1333	Sihor, Achioris Filius (Franciscus Iweins)
1333	Doeg (Franciscus Walhove)
1333	Eliel (Petrus de le Pouve)
1333	Ezriel (Petrus Walweyn)
1333	Dan (Carolus Mesdagh)
1333	Ozias, Urbis Bethul: Praef. (Joannes Baptista de Gheus)
1333	Nathan, Sacerdos (Jacobus, vander Beke)
1333	Misael, Senior (Jacobus Mombinos)
1333	Saphat, Senior (Carolus Wierlinckhove)
1333	Sadoc, Senior (Balthasar Touchart)
1333	Ariel, Nuntius (Cornelius Becelare)
1348	Neophytus.
1348	Theodorus, Pater Neophyti.
1348	Alexander, Frater Decii.
1348	Gandinus & Henricus, Principes.
1348	Guadratus, Nuncius.
1348	Dorus, homo nequam.
1348	Decius, Praeses.
1348	Valens, Neophyti Patruus.
1348	Arastus & Charilus, Filii Valentis.
1348	Marinus & Dandinus, Socii Neophyti.
1348	Dux Militum.
1351	Salomona  (Franciscus vander Verre Rhet:)
1351	Machabæus Fratres  (Philippus Darmy Rhet:)
1351	Aber Fratres  (Carolus Huughe)
1351	Machir Fratres  (Ernestus de Latre Synt:)
1351	Judas Fratres  (Henricus de Wavrans)
1351	Achas Fratres  (Franciscus Iweins Synt:)
1351	Areth Fratres  (Petrus de le Pouve Synt:)
1351	Jacobus Fratres  (Petrus Walwein Gram.)
1351	Antiochus  (Petrus Vergheys Rhet:)
1351	Arsames Proceres  (Franciscus Hynderick Rhet:)
1351	Nicomachus Proceres  (Joannes Baptista Wullems Synt.)
1351	Comœdia:
1351	Personæ:
1351	Chrysocancrio Senex  (Theodorus de la Houssaye Synt:)
1351	Crancus Servus  (Joannes Bapt. de Gheus Poët.)
1351	Grinco Filius Veneficæ  (Dominicus Fouquet Rhet:)
1351	Mors  (Jacobus Bonaert Synt.)
1351	Judex  (Petrus Vander Espt Gram:)
1351	Scombrio Adolescens  (Franciscus vander Stichele Poët:)
1351	Grampogna Venefica  (Jacobus van Daele Rhet:)
1351	Frangicostonides Miles  (Judocus Cardinael Rhet:)
1351	Granbufo Diabolus  (Franciscus Wyllemet Synt:)
1351	Coquus  (Joannes de Wachter Gram:)
1369	Jesus (Josephus de Croeser)
1369	Petrus Apost. (Carolus Duhayon)
1369	Thomas Apost. (Joannes Bapt. de Roo)
1369	Lazarus (Petrus Picquet)
1369	Maria Magdalena Sorores Lazari (Jacobus vander Espt)
1369	Martha Sorores Lazari (Joannes Remy)
1369	Tyndarus Nuncii (Petrus Walwein)
1369	Sagarinus Nuncii (Petrus Cardinael)
1369	Ismael Judiæ (Livinus Amare)
1369	Isaac Judiæ (Emmanuel de Turck)
1369	Elcanus Judiæ (Albertus Florisone)
1369	David Judiæ (Albertus Rycquier)
1388	Alexander Macedo.
1388	Rex Scytharum.
1388	Clitus.
1388	Artabazus.
1388	Arimazus.
1388	Proceres.
1388	Umbra Philippi.
1388	Bacchus.
1388	Socii Bacchi.
1388	Nuntius.
1390	Blepharo, Pater.
1390	Chremes, Patruus.
1390	Antipho & Phaedromus & Pipio, Filii Blephari.
1390	Phaedria & Charinus, Socy.
1390	Syrus & Milphio & Byrrhia, Servi Blephari.
1390	Parmeno, Familiaris Milphionis.
1390	Crito, Domûs correctoriae Dominus.
1390	Philosophus.
1390	Hegio, Caupo.
1390	Dromo, Servus Cauponis.
1390	Simus, Rusticus.
1390	Pedocles & Sanga & Smilax & Simalio & Dorus: Milites.
1391	Angeli.
1391	Tobias.
1391	Sennacherib, Assyriorum Rex.
1391	Mardana, Regina.
1391	Adramelech & Sarasar, Filii Sennacherib. natu max.
1391	Asarhaddon, Filius Sennacherib natu min.
1391	Thiamis & Pharses, Regn. optimates.
1391	Berodach, Sacrificulus Nefoch.
1391	Josicus & Alziar, Mystae.
1393	Chrysogonus, senex.
1393	Eugenius, Frater Chrysogoni.
1393	Galerio, Filius Adaptatus à Chrysogono.
1393	Dodo, Filius Adaptatus à Chrysogono.
1393	Plimpo, Servus Chrysogoni.
1393	Phaenagius, Hypocrites.
1393	Gringo, Servus Phaenagii.
1393	Causidicus.
1393	Praeco.
1393	Sannio.
1393	Dorilas.
1401	Josue, Israëlitarum Princeps.
1401	Esriel & Machir, Nuntii Exploratores.
1401	Achan.
1401	Jaddi & Hiram, Filii Achani.
1401	Caleb & Othoniel & Jephone & Cenez, nobiles.
1413	Jaromirus.
1413	Udalricus.
1413	Bretislaus Fil. Udal.
1413	Proceres.
1413	Amyntas.
1413	Taxilus.
1415	Euclio.
1415	Strobulus.
1415	Lyconides.
1415	Geta Servus.
1451	Ottocarus Rex Bohemiae.
1451	Kunegundis regina.
1451	Venceslaus Regis filius.
1451	Milotas Praefectus.
1451	Waldricus Senator.
1451	Senex Astrologus.
1451	Bernardus Seccoviensis Episcopus.
1451	Rudolphus Habsburgicus Imperator.
1451	Wernerus Archiepiscopus Moguntinus.
1451	Ludovicus Palatinus.
1451	Albertus Saxo.
1451	Otto Bavarus.
1451	Bruno Episcopus Olomuciensis.
1451	Fredericus Burgravius Norimbergensis.
1451	Albertus Imperatoris filius.
1451	Bernardus Volckendor. Austriorum Legat[us].
1451	Fredericus Pectovius Styriorum Legatus.
1451	Milites varij Casareani & Bohemi.
1451	Item Nuntij.
1451	Chori duo virginum Bohemicarum.
1451	Chori duo militum.
1461	Dives Epulo.
1461	Voluptas.
1461	Superbia.
1461	Lazarus.
1461	Desperatio.
